Area,PLC,Scope,AOI,Name
13_CCHA,OP030,Controller,TRA_RB2Dir2Spd,SOP125_RB01
13_CCHA,OP030,Controller,TRA_PDCreate,SOP125_RB01_PDC
13_CCHA,OP030,Controller,TRA_PDDelete,SOP125_RB01_PDD
13_CCHA,OP030,Controller,DRV_PowerFlex70EN,SOP125_U125
13_CCHA,OP030,Controller,TRA_RB2Dir2Spd,SOP200_RB01
13_CCHA,OP030,Controller,TRA_PDDelete,SOP200_RB01_PDD
13_CCHA,OP030,Controller,DRV_PowerFlex70EN,SOP200_U200
13_CCHA,OP030,Controller,VAL_ConfigValve24Lim_CLS_OPN,SOP200_Y01
13_CCHA,OP030,Controller,MOT_Mo2Dir2Pos2Speed,SOP205_M02
13_CCHA,OP030,Controller,TRA_RB2Dir2Spd,SOP205_RB01
13_CCHA,OP030,Controller,DRV_PowerFlex70EN,SOP205_U205
13_CCHA,OP030,Controller,TRA_RB2Dir2Spd,SOP210_RB01
13_CCHA,OP030,Controller,DRV_PowerFlex70EN,SOP210_U210
13_CCHA,OP030,Controller,TRA_PDCreate,SOP220_PDH01_PDC
13_CCHA,OP030,Controller,TRA_PDDelete,SOP220_PDH01_PDD
13_CCHA,OP030,Controller,TRA_PDCreate,SOP220_PDH04_PDC
13_CCHA,OP030,Controller,TRA_PDDelete,SOP220_PDH04_PDD
13_CCHA,OP030,Controller,MOT_Mo2Dir0Pos2Speed,SOP220_RB01
13_CCHA,OP030,Controller,TRA_PDHolder,SOP220_RB01_PDH01
13_CCHA,OP030,Controller,TRA_PDHolder,SOP220_RB01_PDH02
13_CCHA,OP030,Controller,TRA_PDHolder,SOP220_RB01_PDH03
13_CCHA,OP030,Controller,TRA_PDHolder,SOP220_RB01_PDH04
13_CCHA,OP030,Controller,DRV_PowerFlex70EN,SOP220_U220
13_CCHA,OP030,Controller,VAL_ConfigValve24Lim_CLS_OPN,SOP220_Y01
13_CCHA,OP030,Controller,MOT_Mo2Dir0Pos2Speed,SOP230_M230
13_CCHA,OP030,Controller,MOT_Mo2Dir0Pos2Speed,SOP235_M235
13_CCHA,OP030,Controller,ROB_ABB_Robot,SOP300_ABB
13_CCHA,OP030,Controller,TRA_PDCreate,SOP300_ABB_PDC
13_CCHA,OP030,Controller,TRA_PDDelete,SOP300_ABB_PDD
13_CCHA,OP030,Controller,CTL_AddFaultMess,SOP300_FWM01
13_CCHA,OP030,Controller,TRA_PDMove,SOP300_PDM_SOP310
13_CCHA,OP030,Controller,TRA_PDMove,SOP300_PDM_tSOP200
13_CCHA,OP030,Controller,MOT_Mo2Dir0Pos2Speed,SOP305_M305
13_CCHA,OP030,Controller,DRV_PowerFlex70EN,SOP305_U305
13_CCHA,OP030,Controller,TRA_PDDelete,SOP310_PDD
13_CCHA,OP030,Controller,TRA_PDHolder,SOP310_PDH
13_CCHA,OP030,Controller,TRA_PDMove,SOP310_PDM_SOP315
13_CCHA,OP030,Controller,ROB_ABB_Robot,SOP315_ABB
13_CCHA,OP030,Controller,CTL_AddFaultMess,SOP315_FWM01
13_CCHA,OP030,Controller,TRA_PDDelete,SOP315_PDD
13_CCHA,OP030,Controller,TRA_PDMove,SOP315_PDM_SOP220
13_CCHA,OP030,Controller,MOT_Mo2Dir0Pos2Speed,SOP320_M320
13_CCHA,OP030,Controller,MOT_Mo2Dir0Pos2Speed,SOP320_M321
13_CCHA,OP030,Controller,DRV_PowerFlex70EN,SOP320_U320
13_CCHA,OP030,Controller,DRV_PowerFlex70EN,SOP320_U321
13_CCHA,OP030,Controller,Variant_id_robot,VariD_Robot
13_CCHA,OP030,Controller,PCT_DUGA_Com,_DUGA_Com_01
13_CCHA,OP030,Controller,PCT_MDATA_ComMov,_MDATA_ComMov_01
13_CCHA,OP030,Controller,MCP_MessageServer,_MessageServer
13_CCHA,OP030,Controller,PCT_ProDB_Com1Proc5Tools,_ProDB_Com1Proc5Tool_01
13_CCHA,OP030,Controller,MCP_PVP1500,_PVP1500
,_13_CCHA_OP030_250407,OP030,VAL_ConfigValve24Lim_CLS_OPN,SOP220_Y02
13_CCHA,OP040,Controller,CTL_AddFaultMess,Area_FWM01
13_CCHA,OP040,Controller,CTL_ModeControl,Area_Mode
13_CCHA,OP040,Controller,CTL_ProcessorStatus,AREA_PLC_Status
13_CCHA,OP040,Controller,SAF_AddSafetyFault,Area_SFM01
13_CCHA,OP040,Controller,MCP_Housekeeping,Housekeeping
13_CCHA,OP040,Controller,PCT_MDATA_ComMov,MDATA_ComMov_01
13_CCHA,OP040,Controller,USR_Maintenance,OP040_CTR_GritRunning
13_CCHA,OP040,Controller,USR_Maintenance,OP040_CTR_PowerOn
13_CCHA,OP040,Controller,CTL_ModeControl,OP040_Mode
13_CCHA,OP040,Controller,SAF_DCInterface,OP040_SAF01
13_CCHA,OP040,Controller,SAF_DCInterface,OP040_SAF02
13_CCHA,OP040,Controller,SAF_DCInterface,OP040_SAF03
13_CCHA,OP040,Controller,SAF_DCInterface,OP040_SAF04
13_CCHA,OP040,Controller,SAF_DCInterface,OP040_SAF05
13_CCHA,OP040,Controller,SAF_DCInterface,OP040_SAF06
13_CCHA,OP040,Controller,SAF_DCInterface,OP040_SAF07
13_CCHA,OP040,Controller,CTL_GateEntReq,OP040_SOP040_Gate_Control
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP110_CTR_Elevator2
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP110_M01
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP110_M02
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP110_M03
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP110_M04
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP110_M05
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP110_M06
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP110_M07
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP110_M08
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP110_M09
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP110_M10
13_CCHA,OP040,Controller,CTL_ModeControl,OP040_SOP110_Mode
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP110_Y01
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP110_Y02
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP115_CTR_Elevator1
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP115_M01
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP115_M02
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP115_M03
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP115_M04
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP115_M05
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP115_M06
13_CCHA,OP040,Controller,CTL_ModeControl,OP040_SOP115_Mode
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP115_Y01
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP120_CTR_Grease
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP120_CTR_Grit2
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP120_CTR_Grit3
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP120_CTR_Grit6
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP120_CTR_Grit7
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP120_CTR_Turbina2
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP120_CTR_Turbina3
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP120_CTR_Turbina6
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP120_CTR_Turbina7
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP120_M01
13_CCHA,OP040,Controller,USR_Starter_StarDelta,OP040_SOP120_M01_Turbina2
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP120_M02
13_CCHA,OP040,Controller,USR_Starter_StarDelta,OP040_SOP120_M02_Turbina3
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP120_M03
13_CCHA,OP040,Controller,USR_Starter_StarDelta,OP040_SOP120_M03_Turbina6
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP120_M04
13_CCHA,OP040,Controller,USR_Starter_StarDelta,OP040_SOP120_M04_Turbina7
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP120_M05
13_CCHA,OP040,Controller,CTL_ModeControl,OP040_SOP120_Mode
13_CCHA,OP040,Controller,PCT_ProDB_5Proc5Tools,OP040_SOP120_ProDB_01
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP120_Y01
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP120_Y02
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP120_Y03
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP120_Y04
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP125_CTR_Grit1
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP125_CTR_Grit4
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP125_CTR_Grit5
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP125_CTR_Grit8
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP125_CTR_Turbina1
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP125_CTR_Turbina4
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP125_CTR_Turbina5
13_CCHA,OP040,Controller,USR_Maintenance,OP040_SOP125_CTR_Turbina8
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP125_M01
13_CCHA,OP040,Controller,USR_Starter_StarDelta,OP040_SOP125_M01_Turbina1
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP125_M02
13_CCHA,OP040,Controller,USR_Starter_StarDelta,OP040_SOP125_M02_Turbina4
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP125_M03
13_CCHA,OP040,Controller,USR_Starter_StarDelta,OP040_SOP125_M03_Turbina5
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP125_M04
13_CCHA,OP040,Controller,USR_Starter_StarDelta,OP040_SOP125_M04_Turbina8
13_CCHA,OP040,Controller,CTL_ModeControl,OP040_SOP125_Mode
13_CCHA,OP040,Controller,PCT_ProDB_5Proc5Tools,OP040_SOP125_ProDB_01
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP125_Y01
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP125_Y02
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP125_Y03
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP125_Y04
13_CCHA,OP040,Controller,CTL_SeqCtrl,OP040_SOP130_ASQ01
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP130_M01
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP130_MDATA_M01
13_CCHA,OP040,Controller,CTL_ModeControl,OP040_SOP130_Mode
13_CCHA,OP040,Controller,TRA_PDCreate,OP040_SOP130_PDCreate
13_CCHA,OP040,Controller,TRA_PDDelete,OP040_SOP130_PDDelete
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP130_PDM_PDH1_to_SOP130_RB01
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP130_PDM_RB01_to_SOP135_RB01
13_CCHA,OP040,Controller,TRA_PDPreviousPLCInterface,OP040_SOP130_PDPreviousPLC
13_CCHA,OP040,Controller,TRA_RB2Dir2Spd,OP040_SOP130_RB01
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP130_Y01
13_CCHA,OP040,Controller,CTL_SeqCtrl,OP040_SOP135_ASQ01
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP135_MDATA_M01
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP135_MDATA_M02
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP135_MDATA_M03
13_CCHA,OP040,Controller,CTL_ModeControl,OP040_SOP135_Mode
13_CCHA,OP040,Controller,TRA_PDHolder,OP040_SOP135_PDH1
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP135_PDM_PDH01toPDH02
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP135_PDM_RB01toRB02
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP135_PDM_RB01_to_RB02
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP135_PDM_RB02toPDH01
13_CCHA,OP040,Controller,TRA_RB2Dir2Spd,OP040_SOP135_RB01
13_CCHA,OP040,Controller,TRA_RB2Dir2Spd,OP040_SOP135_RB02
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP135_Y01to02
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP135_Y03to04
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP135_Y05
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP135_Y07to08
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP135_Y09to10
13_CCHA,OP040,Controller,CTL_SeqCtrl,OP040_SOP140_ASQ01
13_CCHA,OP040,Controller,PCT_DUGA,OP040_SOP140_DUGA_01
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP140_M01
13_CCHA,OP040,Controller,MOT_Mo2Dir0Pos2Speed,OP040_SOP140_M02
13_CCHA,OP040,Controller,DRV_PowerFlex700EN,OP040_SOP140_M03
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP140_MDATA_M01
13_CCHA,OP040,Controller,CTL_ModeControl,OP040_SOP140_Mode
13_CCHA,OP040,Controller,TRA_PDHolder,OP040_SOP140_PDH1
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP140_PDM_PDH01toSOP210_PDH01
13_CCHA,OP040,Controller,PRO_Scaling_Real,OP040_SOP140_SCL01
13_CCHA,OP040,Controller,PRO_Scaling_Real,OP040_SOP140_SCL02
13_CCHA,OP040,Controller,PRO_Scaling_Real,OP040_SOP140_SCL03
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP140_Y02to04
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP140_Y05to07
13_CCHA,OP040,Controller,CTL_SeqCtrl,OP040_SOP210_ASQ01
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP210_MDATA_M01
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP210_MDATA_M02
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP210_MDATA_M03
13_CCHA,OP040,Controller,CTL_ModeControl,OP040_SOP210_Mode
13_CCHA,OP040,Controller,TRA_PDHolder,OP040_SOP210_PDH1
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP210_PDM_PDH01toSOP215_RB01
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP210_PDM_RB01toSOP215_RB01
13_CCHA,OP040,Controller,TRA_RB2Dir2Spd,OP040_SOP210_RB01
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP210_Y02to03
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP210_Y04to05
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP210_Y06
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP210_Y07to08
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP210_Y09to10
13_CCHA,OP040,Controller,CTL_SeqCtrl,OP040_SOP215_ASQ01
13_CCHA,OP040,Controller,PCT_DUGA,OP040_SOP215_DUGA_01
13_CCHA,OP040,Controller,DRV_PowerFlex700EN,OP040_SOP215_M01
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP215_MDATA_M01
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP215_MDATA_M02
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP215_MDATA_M03
13_CCHA,OP040,Controller,CTL_ModeControl,OP040_SOP215_Mode
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP215_PDM_RB01tRB02
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP215_PDM_RB02_to_SOP220_RB01
13_CCHA,OP040,Controller,TRA_RB2Dir2Spd,OP040_SOP215_RB01
13_CCHA,OP040,Controller,TRA_RB2Dir2Spd,OP040_SOP215_RB02
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP215_Y01to02
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP215_Y03to04
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP215_Y05to06
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP215_Y07to08
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP215_Y09to10
13_CCHA,OP040,Controller,CTL_SeqCtrl,OP040_SOP220_ASQ01
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP220_MDATA_M01
13_CCHA,OP040,Controller,PCT_MDATA_Movements,OP040_SOP220_MDATA_M02
13_CCHA,OP040,Controller,CTL_ModeControl,OP040_SOP220_Mode
13_CCHA,OP040,Controller,TRA_PDCreate,OP040_SOP220_PDCreate
13_CCHA,OP040,Controller,TRA_PDDelete,OP040_SOP220_PDDelete
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP220_PDM_RB01tRB02
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP220_PDM_RB02tRB03
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP220_PDM_RB03tRB04
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP220_PDM_RB04tRB05
13_CCHA,OP040,Controller,TRA_PDMove,OP040_SOP220_PDM_RB05toNextPlc
13_CCHA,OP040,Controller,TRA_PDNextPLCInterface,OP040_SOP220_PDnextPLC
13_CCHA,OP040,Controller,TRA_RB2Dir2Spd,OP040_SOP220_RB01
13_CCHA,OP040,Controller,TRA_RB2Dir2Spd,OP040_SOP220_RB02
13_CCHA,OP040,Controller,TRA_RB2Dir2Spd,OP040_SOP220_RB03
13_CCHA,OP040,Controller,TRA_RB2Dir2Spd,OP040_SOP220_RB04
13_CCHA,OP040,Controller,TRA_RB2Dir2Spd,OP040_SOP220_RB05
13_CCHA,OP040,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP040_SOP220_Y01
13_CCHA,OP040,Controller,PCT_DUGA_Alarms,PCT_DUGA_Alarms_01
13_CCHA,OP040,Controller,PCT_DUGA_Com,_DUGA_Com_01
13_CCHA,OP040,Controller,MCP_MessageServer,_MessageServer
13_CCHA,OP040,Controller,PCT_ProDB_Com5Proc5Tools,_ProDB_Com_02
13_CCHA,OP040,Controller,MCP_PVP1500,_PVP1500
13_CCHA,OP050tOP051,Controller,CTL_ModeControl,AREA_Mode
13_CCHA,OP050tOP051,Controller,CTL_DNetInterfaceEN2DN,DevicenetInterface
13_CCHA,OP050tOP051,Controller,PCT_DUGA,OP050_DUGA_01
13_CCHA,OP050tOP051,Controller,CTL_AddFaultMess,OP050_FWM01
13_CCHA,OP050tOP051,Controller,CTL_ModeControl,OP050_Mode
13_CCHA,OP050tOP051,Controller,CTL_FeedBackControl,OP050_SOP500_FBC01
13_CCHA,OP050tOP051,Controller,CTL_AddFaultMess,OP050_SOP500_FWM01
13_CCHA,OP050tOP051,Controller,CTL_AddFaultMess,OP050_SOP500_FWM02
13_CCHA,OP050tOP051,Controller,CTL_AddFaultMess,OP050_SOP500_FWM03
13_CCHA,OP050tOP051,Controller,CTL_AddFaultMess,OP050_SOP500_FWM04
13_CCHA,OP050tOP051,Controller,PCT_MDATA_Movements,OP050_SOP500_MDATA
13_CCHA,OP050tOP051,Controller,CTL_ModeControl,OP050_SOP500_Mode
13_CCHA,OP050tOP051,Controller,CTL_SeqCtrl,OP050_SOP500_SeqCtrl
13_CCHA,OP050tOP051,Controller,DRV_PowerFlex700EN,OP050_SOP500_U001
13_CCHA,OP050tOP051,Controller,DRV_PowerFlex700EN,OP050_SOP500_U002
13_CCHA,OP050tOP051,Controller,DRV_PowerFlex700EN,OP050_SOP500_U003
13_CCHA,OP050tOP051,Controller,DRV_PowerFlex700EN,OP050_SOP500_U004
13_CCHA,OP050tOP051,Controller,CTL_AddFaultMess,OP051_LSS_FWM01
13_CCHA,OP050tOP051,Controller,PCT_DUGA_Alarms,PCT_DUGA_Alarms_01
13_CCHA,OP050tOP051,Controller,CTL_ProcessorStatus,PLC_Status
13_CCHA,OP050tOP051,Controller,USR_LSS_GD_SeaInOutSto,tempSeainoutins
13_CCHA,OP050tOP051,Controller,PCT_DUGA_Com,_DUGA_Com_01
13_CCHA,OP050tOP051,Controller,MCP_Housekeeping,_Housekeeping
13_CCHA,OP050tOP051,Controller,PCT_MDATA_ComMov,_MDATA_ComMov_01
13_CCHA,OP050tOP051,Controller,MCP_MessageServer,_MessageServer
13_CCHA,OP050tOP051,Controller,MCP_PVP1500,_PVP1500
13_CCHA,OP050tOP051,Controller,MCP_PVP700,_PVP700
13_CCHA,OP060,Controller,Airtool_Vibration_Score,Airtool1
13_CCHA,OP060,Controller,Airtool_Vibration_Score,Airtool2
13_CCHA,OP060,Controller,Airtool_Vibration_Score,Airtool3
13_CCHA,OP060,Controller,CTL_ModeControl,AREA_Mode
13_CCHA,OP060,Controller,MCP_Housekeeping,Housekeeping
13_CCHA,OP060,Controller,MCP_MessageServer,MCP_MessageServer
13_CCHA,OP060,Controller,PCT_DUGA,OP010_SOP310_DUGA_01
13_CCHA,OP060,Controller,PCT_DUGA,OP010_SOP320_DUGA_01
13_CCHA,OP060,Controller,SD6020_8PORT_IOL,OP060_AirFlowmeter1
13_CCHA,OP060,Controller,SD6020_8PORT_IOL,OP060_AirFlowmeter2
13_CCHA,OP060,Controller,SD6020_8PORT_IOL,OP060_AirFlowmeter3
13_CCHA,OP060,Controller,PCT_DUGA,OP060_DUGA_01
13_CCHA,OP060,Controller,CTL_AddFaultMess,OP060_FWM01
13_CCHA,OP060,Controller,CTL_ModeControl,OP060_Mode
13_CCHA,OP060,Controller,CTL_SeqCtrl,OP060_SEQ01
13_CCHA,OP060,Controller,CTL_AddFaultMess,OP060_SOP100FWM01
13_CCHA,OP060,Controller,TRA_PDPreviousPLCInterface,OP060_SOP100_ComPrevPLC_Det1
13_CCHA,OP060,Controller,TRA_PDPreviousPLCInterface,OP060_SOP100_ComPrevPLC_Det2
13_CCHA,OP060,Controller,TRA_PDPreviousPLCInterface,OP060_SOP100_ComPrevPLC_Det3
13_CCHA,OP060,Controller,TRA_PDPreviousPLCInterface,OP060_SOP100_ComPrevPLC_Det4
13_CCHA,OP060,Controller,TRA_PDCreate,OP060_SOP100_Liftran_PDCreate
13_CCHA,OP060,Controller,TRA_PDDelete,OP060_SOP100_Liftran_PDDelete
13_CCHA,OP060,Controller,TRA_PDHolder,OP060_SOP100_Liftran_PDHolder
13_CCHA,OP060,Controller,FetchSet,OP060_SOP100_LiftTransfe_MachinSetting
13_CCHA,OP060,Controller,MOT_Mo2Dir2Pos2Speed,OP060_SOP100_M010
13_CCHA,OP060,Controller,PCT_MDATA_Movements,OP060_SOP100_MDATA_01
13_CCHA,OP060,Controller,CTL_ModeControl,OP060_SOP100_Mode
13_CCHA,OP060,Controller,TRA_PDMove,OP060_SOP100_PrevPLCDet1_InConv5_PDMove
13_CCHA,OP060,Controller,TRA_PDMove,OP060_SOP100_PrevPLCDet2_InConv6_PDMove
13_CCHA,OP060,Controller,TRA_PDMove,OP060_SOP100_PrevPLCDet3_InConv7_PDMove
13_CCHA,OP060,Controller,TRA_PDMove,OP060_SOP100_PrevPLCDet4_InConv8_PDMove
13_CCHA,OP060,Controller,TRA_PDMove,OP060_SOP100_RB1_LiftTransfer_PDMove
13_CCHA,OP060,Controller,TRA_PDHolder,OP060_SOP100_RB1_oPos01_PDHolder
13_CCHA,OP060,Controller,TRA_PDDataBuffer,OP060_SOP100_RB1_PDBuffer
13_CCHA,OP060,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP060_SOP100_Y020_Y021
13_CCHA,OP060,Controller,VAL_ConfigValve24Lim_CLS_OPN,OP060_SOP100_Y022_Y023
13_CCHA,OP060,Controller,CTL_AddFaultMess,OP060_SOP200FWM010
13_CCHA,OP060,Controller,TRA_PDNextPLCInterface,OP060_SOP200_ComNextPLC_Dummy01
13_CCHA,OP060,Controller,TRA_PDNextPLCInterface,OP060_SOP200_ComNextPLC_Dummy02
13_CCHA,OP060,Controller,TRA_PDNextPLCInterface,OP060_SOP200_ComNextPLC_Dummy03
13_CCHA,OP060,Controller,TRA_PDNextPLCInterface,OP060_SOP200_ComNextPLC_PLC01
13_CCHA,OP060,Controller,TRA_PDMove,OP060_SOP200_Cradle_RB1_PDMove
13_CCHA,OP060,Controller,MOT_Mo2Dir2Pos2Speed,OP060_SOP200_M010
13_CCHA,OP060,Controller,MOT_Mo2Dir2Pos2Speed,OP060_SOP200_M020
13_CCHA,OP060,Controller,PCT_MDATA_Movements,OP060_SOP200_MDATA_01
13_CCHA,OP060,Controller,CTL_ModeControl,OP060_SOP200_Mode
13_CCHA,OP060,Controller,TRA_PDHolder,OP060_SOP200_RB1_PDHolder
13_CCHA,OP060,Controller,TRA_PDMove,OP060_SOP200_RB1_RB2_PDMove
13_CCHA,OP060,Controller,FetchSet,OP060_SOP200_RB2_oP1Exit_PartSettings
13_CCHA,OP060,Controller,TRA_PDHolder,OP060_SOP200_RB2_oP1_PDHolder
13_CCHA,OP060,Controller,TRA_PDDataBuffer,OP060_SOP200_RB2_PDBuffer
13_CCHA,OP060,Controller,TRA_PDMove,OP060_SOP200_RB2_Pos1_NextPLC
13_CCHA,OP060,Controller,TRA_PDMove,OP060_SOP200_RB2_Pos2_NextPLC
13_CCHA,OP060,Controller,TRA_PDMove,OP060_SOP200_RB2_Pos3_NextPLC
13_CCHA,OP060,Controller,TRA_PDMove,OP060_SOP200_RB2_Pos4_NextPLC
13_CCHA,OP060,Controller,CTL_AddFaultMess,OP060_SOP300FWM01
13_CCHA,OP060,Controller,FetchSet,OP060_SOP300_Cradle_MachineSettings
13_CCHA,OP060,Controller,TRA_PDCreate,OP060_SOP300_Cradle_PDCreate
13_CCHA,OP060,Controller,TRA_PDDelete,OP060_SOP300_Cradle_PDDelete
13_CCHA,OP060,Controller,TRA_PDHolder,OP060_SOP300_Cradle_PDHolder
